name,year,pop_t,prop_u,wat_basal_r,wat_lim_r,wat_unimp_r,wat_ns_r,arc_wat_basal_r,wat_basal_u,wat_lim_u,wat_unimp_u,wat_ns_u,arc_wat_basal_u,wat_basal_t,wat_lim_t,wat_unimp_t,wat_ns_t,arc_wat_basal_t,blank,name2,year2,wat_sm_r,wat_imp_prem_r,wat_imp_av_r,wat_imp_qual_r,wat_arc_sm_r,wat_pip_r,wat_imp_npip_r,wat_sm_u,wat_imp_prem_u,wat_imp_av_u,wat_imp_qual_u,wat_arc_sm_u,wat_pip_u,wat_imp_npip_u,wat_sm_t,wat_imp_prem_t,wat_imp_av_t,wat_imp_qual_t,wat_arc_sm_t,wat_pip_t,wat_imp_npip_t,sl,latestyear,iso3,region_sdg,region_unicef_programme,region_who,region_lldc,region_ldc,region_sids,region_fragileoecdany,region_income,name_AR,name_ES,name_FR,name_RU,name_ZH
Central African Republic,2012,4610.848,39.38800049,34.25564626,16.03568149,42.10033099,7.608341261,-0.709989905,62.71299424,22.94898204,13.90044068,0.437583044,-1.463837504,45.46442598,18.75869202,30.9929592,4.783922789,-0.937769234,,Central African Republic,2012,2.717449803,2.717449803,29.78255632,23.00364559,-0.049116939,1.917732739,48.37359501,13.65253722,13.65253722,52.20766348,40.43569083,-0.23948659,39.87131163,45.79066465,7.024562069,7.024562069,38.61535708,29.86977922,-0.096390702,16.86688868,47.35622933,967,0,CAF,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,جمهورية أفريقيا الوسطى,República Centroafricana,République centrafricaine,Центральноафриканская Республика,中非共和国
Central African Republic,2013,4642.419,39.6629982,33.45978758,16.48418471,42.63442374,7.421603972,-0.709989905,61.05514293,24.39176695,14.15781086,0.395279266,-1.463837504,44.40493376,19.62056926,31.33974404,4.634752936,-0.937769234,,Central African Republic,2013,2.662327493,2.662327493,30.31353052,22.84476249,-0.049116939,1.760246392,48.1837259,13.3812247,13.3812247,51.01008142,40.33417135,-0.23948659,38.92372244,46.52318743,6.913763693,6.913763693,38.52240387,29.781587,-0.096390702,16.50039579,47.52510723,968,0,CAF,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,جمهورية أفريقيا الوسطى,República Centroafricana,République centrafricaine,Центральноафриканская Республика,中非共和国
Central African Republic,2014,4623.182,39.95899963,32.67170809,16.92490874,43.16851649,7.234866682,-0.709989905,59.40484452,25.82699895,14.41518104,0.352975487,-1.463837504,43.35400069,20.48209436,31.67897321,4.484931745,-0.937769234,,Central African Republic,2014,2.607710849,2.607710849,30.83425766,22.68587939,-0.049116939,1.602760044,47.99385678,13.1111054,13.1111054,49.81786806,40.23265188,-0.23948659,37.97613325,47.25571022,6.80476199,6.80476199,38.41991737,29.69739327,-0.096390702,16.13719543,47.69889961,969,0,CAF,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,جمهورية أفريقيا الوسطى,República Centroafricana,République centrafricaine,Центральноафриканская Республика,中非共和国
Central African Republic,2015,4629.32,40.27700043,31.89140779,17.35785358,43.70260925,7.048129392,-0.709989905,57.76209901,27.25467806,14.67255123,0.310671709,-1.463837504,42.31134686,21.34399794,32.01017161,4.334483588,-0.937769234,,Central African Republic,2015,2.553599872,2.553599872,31.34473776,22.52699629,-0.049116939,1.445273697,47.80398767,12.84217932,12.84217932,48.63102342,40.13113241,-0.23948659,37.02854406,47.988233,6.697531172,6.697531172,38.30713569,29.61741473,-0.096390702,15.77714793,47.87819687,970,0,CAF,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,جمهورية أفريقيا الوسطى,República Centroafricana,République centrafricaine,Центральноафриканская Республика,中非共和国
Central African Republic,2016,4713.663,40.61800003,31.11888668,17.78301922,44.236702,6.861392103,-0.709989905,56.1269064,28.67480426,14.92992141,0.268367931,-1.463837504,41.27664359,22.2070442,32.33287464,4.18343757,-0.937769234,,Central African Republic,2016,2.499994561,2.499994561,31.8449708,22.36811319,-0.049116939,1.287787349,47.61411855,12.57444646,12.57444646,47.44954749,40.02961294,-0.23948659,36.08095488,48.72075578,6.592035294,6.592035294,38.18323733,29.54186078,-0.096390702,15.42007571,48.06361208,971,0,CAF,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,جمهورية أفريقيا الوسطى,República Centroafricana,République centrafricaine,Центральноафриканская Республика,中非共和国
Central African Republic,2017,4793.511,40.97999954,30.35414476,18.20040568,44.77079475,6.674654813,-0.709989905,54.49926669,30.08737757,15.18729159,0.226064152,-1.463837504,40.24881451,23.07168607,32.64747715,4.032022266,-0.937769234,,Central African Republic,2017,2.446894917,2.446894917,32.33495679,22.2092301,-0.049116939,1.130301002,47.42424944,12.30790682,12.30790682,46.27344027,39.92809346,-0.23948659,35.13336569,49.45327857,6.48793738,6.48793738,38.0469462,29.47041941,-0.096390702,15.06475638,48.2557442,972,0,CAF,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,جمهورية أفريقيا الوسطى,República Centroafricana,République centrafricaine,Центральноафриканская Республика,中非共和国
Central African Republic,2018,4878.657,41.36399841,29.59718203,18.61001294,45.3048875,6.487917523,-0.709989905,52.87917988,31.49239798,15.44466178,0.183760374,-1.463837504,39.2275483,23.93868311,32.95350251,3.880266087,-0.937769234,,Central African Republic,2018,2.39430094,2.39430094,32.81469572,22.050347,-0.049116939,0.972814654,47.23438032,12.0425604,12.0425604,45.10270177,39.82657399,-0.23948659,34.1857765,50.18580135,6.385207051,6.385207051,37.89750727,29.40330604,-0.096390702,14.71102427,48.45520713,973,0,CAF,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,جمهورية أفريقيا الوسطى,República Centroafricana,République centrafricaine,Центральноафриканская Республика,中非共和国
Central African Republic,2019,4944.703,41.77000046,28.8479985,19.01184102,45.83898025,6.301180233,-0.709989905,51.26664596,32.88986548,15.70203196,0.141456595,-1.463837504,38.2122664,24.8086911,33.25077886,3.728263642,-0.937769234,,Central African Republic,2019,2.342212629,2.342212629,33.28418761,21.8914639,-0.049116939,0.815328307,47.04451121,11.7784072,11.7784072,43.93733197,39.72505452,-0.23948659,33.23818731,50.91832414,6.283710854,6.283710854,37.73400499,29.34055382,-0.096390702,14.35835584,48.66260166,974,0,CAF,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,جمهورية أفريقيا الوسطى,República Centroafricana,République centrafricaine,Центральноафриканская Республика,中非共和国
Central African Republic,2020,5026.628,42.19799805,28.10659415,19.4058899,46.37307301,6.114442944,-0.709989905,49.66166495,34.27978009,15.95940214,0.099152817,-1.463837504,37.2024025,25.68237378,33.53911298,3.576110741,-0.937769234,,Central African Republic,2020,2.290629985,2.290629985,33.74343244,21.7325808,-0.049116939,0.65784196,46.85464209,11.51544721,11.51544721,42.77733089,39.62353505,-0.23948659,32.29059812,51.65084692,6.183318311,6.183318311,37.55555642,29.28220534,-0.096390702,14.00623234,48.87854394,975,0,CAF,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,جمهورية أفريقيا الوسطى,República Centroafricana,République centrafricaine,Центральноафриканская Республика,中非共和国
Central African Republic,2021,5112.1,42.64799881,27.372969,19.79215959,46.90716576,5.927705654,-0.709989905,48.06423684,35.6621418,16.21677232,0.056849039,-1.463837504,36.19738179,26.56039025,33.81832522,3.423902737,-0.937769234,,Central African Republic,2021,2.239553008,2.239553008,34.19243022,21.5736977,-0.049116939,0.500355612,46.66477298,11.25368045,11.25368045,41.62269852,39.52201557,-0.23948659,31.34300893,52.38336971,6.083898278,6.083898278,37.36129182,29.22829703,-0.096390702,13.65413094,49.1036411,976,0,CAF,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,جمهورية أفريقيا الوسطى,República Centroafricana,République centrafricaine,Центральноафриканская Республика,中非共和国
Central African Republic,2022,5098.039,43.11999893,27.372969,19.79215959,46.90716576,5.927705654,-0.709989905,48.06423684,35.6621418,16.21677232,0.056849039,-1.463837504,36.29504401,26.63529615,33.67346748,3.396192357,-0.937769234,,Central African Republic,2022,2.239553008,2.239553008,34.19243022,21.5736977,-0.049116939,0.500355612,46.66477298,11.25368045,11.25368045,41.62269852,39.52201557,-0.23948659,31.34300893,52.38336971,6.126444784,6.126444784,37.39636232,29.31301262,-0.096390702,13.79970771,49.13063246,977,0,CAF,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,جمهورية أفريقيا الوسطى,República Centroafricana,République centrafricaine,Центральноафриканская Республика,中非共和国
Central African Republic,2023,5152.421,43.61399841,27.372969,19.79215959,46.90716576,5.927705654,-0.709989905,48.06423684,35.6621418,16.21677232,0.056849039,-1.463837504,36.39725974,26.71369451,33.52185546,3.367190292,-0.937769234,,Central African Republic,2023,2.239553008,2.239553008,34.19243022,21.5736977,-0.049116939,0.500355612,46.66477298,11.25368045,11.25368045,41.62269852,39.52201557,-0.23948659,31.34300893,52.38336971,6.1709748,6.1709748,37.43306854,29.40167803,-0.096390702,13.95207108,49.15888316,978,0,CAF,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,جمهورية أفريقيا الوسطى,República Centroafricana,République centrafricaine,Центральноафриканская Республика,中非共和国
Central African Republic,2024,5330.69,44.13000107,27.372969,19.79215959,46.90716576,5.927705654,-0.709989905,48.06423684,35.6621418,16.21677232,0.056849039,-1.463837504,36.50402682,26.79558372,33.36349273,3.336896729,-0.937769234,,Central African Republic,2024,2.239553008,2.239553008,34.19243022,21.5736977,-0.049116939,0.500355612,46.66477298,11.25368045,11.25368045,41.62269852,39.52201557,-0.23948659,31.34300893,52.38336971,6.21748769,6.21748769,37.47140894,29.49429146,-0.096390702,14.1112191,49.18839144,979,1,CAF,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,جمهورية أفريقيا الوسطى,República Centroafricana,République centrafricaine,Центральноафриканская Республика,中非共和国
Chad,2000,8512.093,21.63700104,28.75497839,12.61647411,50.07996801,8.548579492,0.626842439,74.40647166,3.107151902,21.70510468,0.781271757,0.143880621,38.63259265,10.55894223,43.9404979,6.867967227,0.565685809,,Chad,2000,2.920581342,2.920581342,33.47788693,9.076991833,-0.011116683,7.315362691,34.05608981,14.93838678,57.80762895,59.29651903,14.93838678,0.110339358,55.9253127,21.58831086,5.520874,14.7964921,39.06426501,10.34522203,0.034164686,17.83309789,31.35843699,980,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2001,8804.124,21.67000008,29.41397577,12.65745866,49.34823195,8.580333615,0.626842439,74.63739987,3.53055354,21.05443199,0.7776146,0.143880621,39.21389209,10.67965856,43.21696477,6.889484576,0.565685809,,Chad,2001,2.923386323,2.923386323,34.04431413,9.230569478,-0.011116683,7.317360039,34.75407439,15.0644889,56.85366175,59.79706952,15.0644889,0.110339358,55.47845081,22.6895026,5.554363253,14.61007685,39.62493669,10.49477995,0.034164686,17.75386835,32.1396823,981,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2002,9116.192,21.70199966,30.07871254,12.69270382,48.6164959,8.612087738,0.626842439,74.86167876,3.960604499,20.4037593,0.773957444,0.143880621,39.79751156,10.79766347,42.49376837,6.911056595,0.565685809,,Chad,2002,2.924640328,2.924640328,34.61074132,9.384147124,-0.011116683,7.319357388,35.45205897,15.19059102,55.87555395,60.29762001,15.19059102,0.110339358,55.03158891,23.79069435,5.586596924,14.41604762,40.18530736,10.64426147,0.034164686,17.67386583,32.9213092,982,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2003,9487.833,21.73500061,30.7491887,12.72220959,47.88475985,8.643841861,0.626842439,75.07930833,4.39730478,19.7530866,0.770300288,0.143880621,40.38434098,10.9127914,41.77034015,6.932527473,0.565685809,,Chad,2003,2.924343357,2.924343357,35.17716852,9.537724769,-0.011116683,7.321354737,36.15004355,15.31669314,54.87330556,60.7981705,15.31669314,0.110339358,54.58472701,24.89188609,5.617820795,14.21545118,40.74589377,10.79378365,0.034164686,17.59404951,33.70308287,983,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2004,9920.036,21.76800156,31.42540426,12.74597596,47.1530238,8.675595984,0.626842439,75.29028857,4.840654382,19.10241391,0.766643131,0.143880621,40.97391322,11.02514563,41.04696599,6.953975149,0.565685809,,Chad,2004,2.922495409,2.922495409,35.74359572,9.691302414,-0.011116683,7.323352085,36.84802813,15.44279526,53.84691657,61.29872099,15.44279526,0.110339358,54.13786512,25.99307784,5.647914469,14.00772405,41.30643617,10.94328758,0.034164686,17.51393594,34.48512292,984,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2005,10328.092,21.80099869,32.10735922,12.76400293,46.42128774,8.707350107,0.626842439,75.4946195,5.290653306,18.45174122,0.762985975,0.143880621,41.56621537,11.13473813,40.32364707,6.975399425,0.565685809,,Chad,2005,2.919096485,2.919096485,36.31002292,9.84488006,-0.011116683,7.325349434,37.54601272,15.56889738,52.79638699,61.79927148,15.56889738,0.110339358,53.69100322,27.09426959,5.676879419,13.79284393,41.8669338,11.09277304,0.034164686,17.43352502,35.26742849,985,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2006,10706.424,21.83399963,32.79505357,12.77629051,45.68955169,8.73910423,0.626842439,75.6923011,5.747301552,17.80106853,0.759328819,0.143880621,42.1612381,11.24158085,39.60038113,6.99679992,0.565685809,,Chad,2006,2.914146585,2.914146585,36.87645012,9.998457705,-0.011116683,7.327346782,38.2439973,15.6949995,51.72171682,62.29982197,15.6949995,0.110339358,53.24414132,28.19546133,5.704717975,13.57079146,42.42738856,11.24224049,0.034164686,17.35281962,36.04999933,986,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2007,11081.66,21.86800003,33.48848731,12.7828387,44.95781564,8.770858353,0.626842439,75.88333338,6.210599119,17.15039584,0.755671662,0.143880621,42.75939122,11.34562097,38.87689074,7.018097069,0.565685809,,Chad,2007,2.907645709,2.907645709,37.44287731,10.15203535,-0.011116683,7.329344131,38.94198188,15.82110162,50.62290605,62.80037246,15.82110162,0.110339358,52.79727943,29.29665308,5.731560154,13.34201872,42.98805322,11.39174646,0.034164686,17.27227198,36.83274022,987,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2008,11476.296,21.90099907,34.18766045,12.78364749,44.22607958,8.802612476,0.626842439,76.06771634,6.680546009,16.49972314,0.752014506,0.143880621,43.35981045,11.44700685,38.15373195,7.039450751,0.565685809,,Chad,2008,2.899593857,2.899593857,38.00930451,10.305613,-0.011116683,7.331341479,39.63996646,15.94720375,49.49995468,63.30092295,15.94720375,0.110339358,52.35041753,30.39784482,5.757150808,13.10553878,43.54842071,11.54117747,0.034164686,17.19096909,37.61584821,988,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2009,11893.754,21.93400002,34.89257299,12.77871688,43.49434353,8.834366599,0.626842439,76.24544998,7.157142219,15.84905045,0.74835735,0.143880621,43.96291376,11.54568118,37.43062336,7.060781707,0.565685809,,Chad,2009,2.889991028,2.889991028,38.57573171,10.45919064,-0.011116683,7.333338828,40.33795104,16.07330587,48.35286272,63.80147344,16.07330587,0.110339358,51.90355563,31.49903657,5.781619264,12.86181693,44.10874692,11.69059096,0.034164686,17.10936996,38.39922497,989,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2010,12312.575,21.98500061,35.60322492,12.76804688,42.76260748,8.866120722,0.626842439,76.41653429,7.640387752,15.19837776,0.744700193,0.143880621,44.57603106,11.64073094,36.70261166,7.080626341,0.565685809,,Chad,2010,2.878837223,2.878837223,39.14215891,10.61276829,-0.011116683,7.335336177,41.03593562,16.19940799,47.18163017,64.30202394,16.19940799,0.110339358,51.45669374,32.60022831,5.807364764,12.61880647,44.67355521,11.84099101,0.034164686,17.03541684,39.18134516,990,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2011,12754.997,22.05400085,36.31961625,12.75163748,42.03087142,8.897874845,0.626842439,76.58096929,8.130282606,14.54770507,0.741043037,0.143880621,45.19885462,11.7324437,35.96973466,7.098967022,0.565685809,,Chad,2011,2.866132442,2.866132442,39.7085861,10.76634593,-0.011116683,7.337333525,41.73392021,16.32551011,45.98625702,64.80257443,16.32551011,0.110339358,51.00983184,33.70142006,5.834463577,12.37584475,45.24281379,11.99236386,0.034164686,16.96886628,39.96243204,991,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2012,13210.998,22.1420002,37.04174697,12.72948869,41.29913537,8.929628968,0.626842439,76.73875496,8.626826782,13.89703238,0.737385881,0.143880621,45.83145731,11.82107686,35.23176364,7.115702191,0.565685809,,Chad,2012,2.851876685,2.851876685,40.2750133,10.91992358,-0.011116683,7.339330874,42.43190479,16.45161223,44.76674328,65.30312492,16.45161223,0.110339358,50.56296994,34.8026118,5.863130057,12.13266642,45.81673647,12.14474972,0.034164686,16.90990886,40.7426253,992,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2013,13691.079,22.24799919,37.76961708,12.70160051,40.56739932,8.961383091,0.626842439,76.88989131,9.130020279,13.24635968,0.733728724,0.143880621,46.47309585,11.90699544,34.48901407,7.130894641,0.565685809,,Chad,2013,2.836069951,2.836069951,40.8414405,11.07350122,-0.011116683,7.341328222,43.12988937,16.57771435,43.52308894,65.80367541,16.57771435,0.110339358,50.11610804,35.90380355,5.893310973,11.88811782,46.39503874,12.29807862,0.034164686,16.85786115,41.52223014,993,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2014,14188.678,22.37199974,38.5032266,12.66797293,39.83566327,8.993137214,0.626842439,77.03437834,9.639863099,12.59568699,0.730071568,0.143880621,47.12341507,11.99052396,33.74153695,7.144524014,0.565685809,,Chad,2014,2.818712241,2.818712241,41.4078677,11.22707887,-0.011116683,7.343325571,43.82787395,16.70381647,42.25529401,66.3042259,16.70381647,0.110339358,49.66924615,37.00499529,5.925087681,11.64146419,46.97768013,12.45233439,0.034164686,16.81248031,42.30145873,994,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2015,14647.621,22.5150013,39.2425755,12.62860595,39.10392721,9.024891337,0.626842439,77.17221605,10.15635524,11.9450143,0.726414412,0.143880621,47.78243366,12.07197857,32.9890986,7.156489166,0.565685809,,Chad,2015,2.799803555,2.799803555,41.9742949,11.38065651,-0.011116683,7.345322919,44.52585853,16.82991859,40.96335848,66.80477639,16.82991859,0.110339358,49.22238425,38.10618704,5.958683925,11.39232791,47.56487737,12.60755775,0.034164686,16.77394319,43.08046904,995,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2016,15114.655,22.67700005,39.9876638,12.58349958,38.37219116,9.056645459,0.626842439,77.30340444,10.6794967,11.29434161,0.722757255,0.143880621,48.44975369,12.15172867,32.23174813,7.166769514,0.565685809,,Chad,2016,2.779343893,2.779343893,42.54072209,11.53423416,-0.011116683,7.347320268,45.22384311,16.95602072,39.64728236,67.30532688,16.95602072,0.110339358,48.77552235,39.20737878,5.994188836,11.13988621,48.15659088,12.76373253,0.034164686,16.74199349,43.85948886,996,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2017,15622.759,22.8579998,40.7384915,12.53265381,37.64045511,9.088399582,0.626842439,77.4279435,11.20928749,10.64366892,0.719100099,0.143880621,49.12496726,12.23015895,31.46952854,7.175345246,0.565685809,,Chad,2017,2.757333254,2.757333254,43.10714929,11.6878118,-0.011116683,7.349317617,45.92182769,17.08212284,38.30706564,67.80587737,17.08212284,0.110339358,48.32866046,40.30857053,6.031693743,10.88329123,48.75278538,12.92084364,0.034164686,16.71637604,44.63875017,997,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2018,16156.531,23.05900002,41.49505859,12.47606865,36.90871905,9.120153705,0.626842439,77.54583324,11.74572759,9.992996223,0.715442943,0.143880621,49.80800535,12.30765893,30.70222451,7.182111209,0.565685809,,Chad,2018,2.733771639,2.733771639,43.67357649,11.84138945,-0.011116683,7.351314965,46.61981228,17.20822496,36.94270833,68.30642786,17.20822496,0.110339358,47.88179856,41.40976227,6.071435695,10.62201014,49.35366429,13.07892768,0.034164686,16.69723881,45.41842547,998,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2019,16685.223,23.27899933,42.25736508,12.41374409,36.176983,9.151907828,0.626842439,77.65707366,12.28881702,9.342323531,0.711785786,0.143880621,50.49806312,12.38466243,29.93014244,7.187132014,0.565685809,,Chad,2019,2.708659048,2.708659048,44.24000369,11.9949671,-0.011116683,7.353312314,47.31779686,17.33432708,35.55421043,68.80697835,17.33432708,0.110339358,47.43493666,42.51095402,6.113368131,10.35477452,49.95894976,13.23791674,0.034164686,16.68391316,46.19881239,999,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2020,17224.679,23.52000046,43.02541096,12.34568014,35.44524695,9.183661951,0.626842439,77.76166476,12.83855577,8.691650839,0.70812863,0.143880621,51.19537861,12.46160463,29.1528002,7.190216557,0.565685809,,Chad,2020,2.681995481,2.681995481,44.80643088,12.14854474,-0.011116683,7.355309662,48.01578144,17.4604292,34.14157193,69.30752884,17.4604292,0.110339358,46.98807477,43.61214577,6.157883233,10.08128813,50.56908982,13.39790015,0.034164686,16.67693639,46.98004685,1000,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2021,17828.273,23.78100014,43.79919624,12.27187679,34.71351089,9.215416074,0.626842439,77.85960654,13.39494384,8.040978147,0.704471474,0.143880621,51.89910248,12.53895334,28.37051592,7.191428266,0.565685809,,Chad,2021,2.653780937,2.653780937,45.37285808,12.30212239,-0.011116683,7.357307011,48.71376602,17.58653132,32.70479283,69.80807933,17.58653132,0.110339358,46.54121287,44.71333751,6.20493838,9.800212233,51.18379805,13.55880767,0.034164686,16.67563186,47.76242396,1001,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2022,18455.316,24.06299973,43.79919624,12.27187679,34.71351089,9.215416074,0.626842439,77.85960654,13.39494384,8.040978147,0.704471474,0.143880621,51.99515284,12.54212037,28.29529942,7.167427368,0.565685809,,Chad,2022,2.653780937,2.653780937,45.37285808,12.30212239,-0.011116683,7.357307011,48.71376602,17.58653132,32.70479283,69.80807933,17.58653132,0.110339358,46.54121287,44.71333751,6.247048766,9.884956151,51.25270536,13.57370969,0.034164686,16.78613055,47.75114266,1002,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2023,19319.064,24.36600113,43.79919624,12.27187679,34.71351089,9.215416074,0.626842439,77.85960654,13.39494384,8.040978147,0.704471474,0.143880621,52.09835696,12.5455236,28.21447994,7.141639499,0.565685809,,Chad,2023,2.653780937,2.653780937,45.37285808,12.30212239,-0.011116683,7.357307011,48.71376602,17.58653132,32.70479283,69.80807933,17.58653132,0.110339358,46.54121287,44.71333751,6.292295012,9.976010666,51.32674524,13.58972178,0.034164686,16.90485782,47.73902274,1003,0,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chad,2024,20299.123,24.69099998,43.79919624,12.27187679,34.71351089,9.215416074,0.626842439,77.85960654,13.39494384,8.040978147,0.704471474,0.143880621,52.20905255,12.54917331,28.12779545,7.113978688,0.565685809,,Chad,2024,2.653780937,2.653780937,45.37285808,12.30212239,-0.011116683,7.357307011,48.71376602,17.58653132,32.70479283,69.80807933,17.58653132,0.110339358,46.54121287,44.71333751,6.340826474,10.07367656,51.40615888,13.60689587,0.034164686,17.03220557,47.72602029,1004,1,TCD,Sub-Saharan Africa,West and Central Africa,Africa,Landlocked developing countries,Least developed countries,,Fragile or Extremely Fragile,Low income,تشاد,Chad,Tchad,Чад,乍得
Chile,2000,15503.635,86.07299805,78.40978803,0,3.945579242,17.64463273,0.633156776,99.24020264,0,0.660668013,0.099129344,0.024143597,96.3391511,0,1.118157158,2.542691738,0.114250422,,Chile,2000,,52.29436795,,,,67.47955796,10.93023007,97.81490022,97.81490022,98.74551458,98.32030858,0.059483856,98.96240319,0.277799451,91.4752558,91.4752558,95.88034834,95.75987914,0.264241636,94.57778756,1.761363547,1005,0,CHL,Latin America and the Caribbean,Latin America and the Caribbean,Americas,,,,,High income,شيلي,Chile,Chili,Чили,智利
